id,text,anger,disgust,fear,joy,sadness,surprise,language,processed_text
hau_train_track_a_00243,kenan ke fizaran riyace rahama💔😭😂,0,0,0,0,1,0,hau,kenan ke fizaran riyace rahama💔😭😂
hau_train_track_a_00244,Ni abinda ke kara bani mamaki anan shine....Ance wai namijine yayi recorded din bidiyon....How come she take off her clothes agaban namijin da ba maharramintaba sabo Allah.......? To be honest the guy leaked the clip was wrong 👎🏿 But her careless was 85% in the incident 😭,1,0,0,0,0,1,hau,ni abinda ke kara bani mamaki anan shineance wai namijine yayi recorded din bidiyonhow come she take off her clothes agaban namijin da ba maharramintaba sabo allah to be honest the guy leaked the clip was wrong 👎🏿 but her careless was 85 in the incident 😭
hau_train_track_a_00245,Ranar talauchi kuma?? Allah Ka tsare mu da talauchi Ka kuma yimana katangar larfe da ita. Amiin Ya Allah🤲🤲🤲,0,0,1,0,0,1,hau,ranar talauchi kuma allah ka tsare mu da talauchi ka kuma yimana katangar larfe da ita amiin ya allah🤲🤲🤲
hau_train_track_a_00246,Allah ya kyauta Allah ya kawo mana karshen wan nan masifan🙏🙏🙏,0,0,1,0,1,0,hau,allah ya kyauta allah ya kawo mana karshen wan nan masifan🙏🙏🙏
hau_train_track_a_00247,"Yanzu Yanzu: Yan bindiga sun kashe jigon PDP, sun yi garkuwa da yayansa mata su 3",0,0,1,0,1,0,hau,yanzu yanzu yan bindiga sun kashe jigon pdp sun yi garkuwa da yayansa mata su 3
hau_train_track_a_00248,"Matashi ya tura sakon zagi ga hadimin gwamnan Katsina, ya gamu da fushin 'yan sanda",1,0,0,0,1,0,hau,matashi ya tura sakon zagi ga hadimin gwamnan katsina ya gamu da fushin yan sanda
hau_train_track_a_00249,Abun al'ajabi: Sunan Allah ya fito a cikin kankana,0,0,0,0,0,1,hau,abun alajabi sunan allah ya fito a cikin kankana
hau_train_track_a_00250,kayan da ya sa tsabar dauɗana sun yi bakin ƙirin kamar zunibi,0,1,0,0,0,0,hau,kayan da ya sa tsabar dauɗana sun yi bakin ƙirin kamar zunibi
hau_train_track_a_00251,Kuma dai 😲 Ba'a rabu da Bukar ba kuma an haifi habu,0,0,0,0,0,1,hau,kuma dai 😲 baa rabu da bukar ba kuma an haifi habu
hau_train_track_a_00252,Ashe tana da aiki 😏,0,0,0,0,0,1,hau,ashe tana da aiki 😏
hau_train_track_a_00253,"Gaskiya ni tnda aka haife ban taba ganin shekarar da aka shiga TSANANI ba sama shekarar 2020, dan akwai tarin abubuwa burkitattu kuma rikitattu a cikin ta. Fatan mu shine shekar 2021 ta zamo wadda yan Najeriya zasu dara kuma su samu saukin kuncin rayuwa. Allah yasa mu dace.🙏",0,0,1,0,1,0,hau,gaskiya ni tnda aka haife ban taba ganin shekarar da aka shiga tsanani ba sama shekarar 2020 dan akwai tarin abubuwa burkitattu kuma rikitattu a cikin ta fatan mu shine shekar 2021 ta zamo wadda yan najeriya zasu dara kuma su samu saukin kuncin rayuwa allah yasa mu dace🙏
hau_train_track_a_00254,Jiga-Jigan Siyasa a Gombe Sun Yi Watsi da Matakin Sanata Ɗanjuma Goje a 2023,1,0,0,0,0,0,hau,jigajigan siyasa a gombe sun yi watsi da matakin sanata ɗanjuma goje a 2023
hau_train_track_a_00255,ae zamance baa addinance ba basu da laifin komai tunda sun ga har ƴan maɗigo da luwaɗi suma sun fito fili suna neman a basu ƴanci yin abin da suke so kuma wasu manyan ƙasashe sun nuna suna goyon bayansu,0,0,0,0,0,0,hau,ae zamance baa addinance ba basu da laifin komai tunda sun ga har ƴan maɗigo da luwaɗi suma sun fito fili suna neman a basu ƴanci yin abin da suke so kuma wasu manyan ƙasashe sun nuna suna goyon bayansu
hau_train_track_a_00256,Idan masu sulhun sun tashi suje da Dollars sulhun zaifi yiyuwa ko kuma su bawa gwaggo Dollars din sai ta umarce shi da yabar maganar🤣🤣🤣,0,0,0,0,0,0,hau,idan masu sulhun sun tashi suje da dollars sulhun zaifi yiyuwa ko kuma su bawa gwaggo dollars din sai ta umarce shi da yabar maganar🤣🤣🤣
hau_train_track_a_00257,Ashe dai Matan Ghana basuda kyau🤔,0,1,0,0,0,1,hau,ashe dai matan ghana basuda kyau🤔
hau_train_track_a_00258,Tushen banɗaki ya toshe kuma yana zubar da kashi cikin bandakin.,0,1,0,0,0,0,hau,tushen banɗaki ya toshe kuma yana zubar da kashi cikin bandakin
hau_train_track_a_00259,"2023: Zan nunka rokon Allah don ka samu nasara, Ɗahiru Bauchi ga Osinbajo",0,0,0,0,0,0,hau,2023 zan nunka rokon allah don ka samu nasara ɗahiru bauchi ga osinbajo
hau_train_track_a_00260,allah yajikanshi da rahama yasa aljance makoma ameen,0,0,0,0,1,0,hau,allah yajikanshi da rahama yasa aljance makoma ameen
hau_train_track_a_00261,😂🤣😂🤣😂 Inuwar giginya kenan. Allah yasa mu gama lafiya,0,0,0,0,0,0,hau,😂🤣😂🤣😂 inuwar giginya kenan allah yasa mu gama lafiya
hau_train_track_a_00262,Hotunan Abdulmumin Jubrin da kyakyawar matarsa,0,0,0,1,0,0,hau,hotunan abdulmumin jubrin da kyakyawar matarsa
hau_train_track_a_00263,sheganta kawai aikin banza kawai,1,0,0,0,0,0,hau,sheganta kawai aikin banza kawai
hau_train_track_a_00264,Maman mu tana zuke majina daga hancin Yaro idan yana mura.,0,1,0,0,0,0,hau,maman mu tana zuke majina daga hancin yaro idan yana mura
hau_train_track_a_00265,"Allah ya yi diyata za tayi sanadiyar kubuta na daga hannun yan bindiga, Mahaifin Daya Daga daliban Jangebe",0,0,0,1,1,0,hau,allah ya yi diyata za tayi sanadiyar kubuta na daga hannun yan bindiga mahaifin daya daga daliban jangebe
hau_train_track_a_00266,"Ba mamaki faruwar hakan tsakanin su domin tun nan Nigeria shugaba Buhari yasan bakowane zai bashi kwarin guiwar cigaba da mulkiba musamman talakkawa, duba da irin halinda mu talakkawa muke ciki fargabarmu a nan itace ya sake darewa kaddara ta auku ya mutu yabar da cizon yats😭😭.",1,0,1,0,1,0,hau,ba mamaki faruwar hakan tsakanin su domin tun nan nigeria shugaba buhari yasan bakowane zai bashi kwarin guiwar cigaba da mulkiba musamman talakkawa duba da irin halinda mu talakkawa muke ciki fargabarmu a nan itace ya sake darewa kaddara ta auku ya mutu yabar da cizon yats😭😭
hau_train_track_a_00267,’Yan bindiga sun sake kashe mutum 10 a kauyen Birnin Gwari,0,0,0,0,1,0,hau,’yan bindiga sun sake kashe mutum 10 a kauyen birnin gwari
hau_train_track_a_00268,Gsky ne ina ruwan mu da end sars Secure arewa shine damuwar mu Allah yasa su hankalta🤦‍♂️,1,0,0,0,1,0,hau,gsky ne ina ruwan mu da end sars secure arewa shine damuwar mu allah yasa su hankalta🤦‍♂️
hau_train_track_a_00269,"Alhamdulillah, Masha Allah, muna mika godiya ga yan uwa da Abokan arziki, wanda suka taimaka akan wannan al-amari da ya faru. Allah ya saka da alkhairi, Allah yabar zumunci 🙏❤️ ##URL##",0,0,0,1,0,0,hau,alhamdulillah masha allah muna mika godiya ga yan uwa da abokan arziki wanda suka taimaka akan wannan alamari da ya faru allah ya saka da alkhairi allah yabar zumunci 🙏❤️ url
hau_train_track_a_00270,Kaji yanda bawan Allah Nan Ke Bayani Kai Kace An Nemi Shawararsa🤔🤔,1,0,0,0,0,0,hau,kaji yanda bawan allah nan ke bayani kai kace an nemi shawararsa🤔🤔
hau_train_track_a_00271,Ainahin dalilan da su ka sa na fadi zaben 2015 – Goodluck Jonathan,0,0,0,0,0,0,hau,ainahin dalilan da su ka sa na fadi zaben 2015 – goodluck jonathan
hau_train_track_a_00272,"Duniya kenan: Matashi mai shekaru 35 ya kashe mahaifiyarsa, ya gamu da fushin alkali",1,1,0,0,1,0,hau,duniya kenan matashi mai shekaru 35 ya kashe mahaifiyarsa ya gamu da fushin alkali
hau_train_track_a_00273,Kwado ya fada ruwan Xafi😂,0,0,0,0,0,0,hau,kwado ya fada ruwan xafi😂
hau_train_track_a_00274,👀Babu yanda za'ai jinin yan uwanmu yana malala🩸kuyi tunanin zamu tayaku murnar Democracy Day🤔 Wallahi karyane 😭 #NorthernLivesMatter,1,0,0,0,1,0,hau,👀babu yanda zaai jinin yan uwanmu yana malala🩸kuyi tunanin zamu tayaku murnar democracy day🤔 wallahi karyane 😭 northernlivesmatter
hau_train_track_a_00275,allah ya sa kar ayi kashe mu raba muna fatan saƙon ya isa ga mabuƙata,0,0,1,0,0,0,hau,allah ya sa kar ayi kashe mu raba muna fatan saƙon ya isa ga mabuƙata
hau_train_track_a_00276,"🤣😂Dama inba jaraba irin ta dan Adam ba...kai ba dabba ba amma kana yin abinda dabbobi keyi waikuma nan kai mai hankali ne,Ni naga auren da ya mutu wai saboda mijin bai sa bakin a al'aurarta matar,acewar matar """"""""""""""""""""""""""""""""ya bana kyamarsa shikuma yana kyamata""""""""""""""""""""""""""""""""?mane irin masifane haka???",1,1,0,0,0,0,hau,🤣😂dama inba jaraba irin ta dan adam bakai ba dabba ba amma kana yin abinda dabbobi keyi waikuma nan kai mai hankali neni naga auren da ya mutu wai saboda mijin bai sa bakin a alaurarta mataracewar matar ya bana kyamarsa shikuma yana kyamatamane irin masifane haka
hau_train_track_a_00277,Ali Nuhu da jerin fitattun jarumai da su ka taya Buhari murna,0,0,0,1,0,0,hau,ali nuhu da jerin fitattun jarumai da su ka taya buhari murna
hau_train_track_a_00278,to ko yaushe zata gayyaci baba ganduje,0,0,0,0,0,1,hau,to ko yaushe zata gayyaci baba ganduje
hau_train_track_a_00279,Yar gidan cabal jairar yarinya marar kunya 😏,0,1,0,0,0,0,hau,yar gidan cabal jairar yarinya marar kunya 😏
hau_train_track_a_00280,Allah gwanin kyauta a lokacin da ya so: Wata mata mai shekaru 70 ta haifi danta na fari,0,0,0,1,0,1,hau,allah gwanin kyauta a lokacin da ya so wata mata mai shekaru 70 ta haifi danta na fari
hau_train_track_a_00281,"Allah yakawo mana karshen masifan nan, ameen 🙏",0,0,1,0,1,0,hau,allah yakawo mana karshen masifan nan ameen 🙏
hau_train_track_a_00282,Allah Ya Yafe Miki: Magidanci Ya Yi Wa Budurwa Martani Bayan Ta Roke Shi Ya Zama 'Sugar Daddy' Dinta,0,0,0,0,1,0,hau,allah ya yafe miki magidanci ya yi wa budurwa martani bayan ta roke shi ya zama sugar daddy dinta
hau_train_track_a_00283,"Da duminsa: Allah Yayi wa Jigon APC kuma 'Dan Takarar Kujerar Sanata, Rasuwa",0,0,0,0,1,0,hau,da duminsa allah yayi wa jigon apc kuma dan takarar kujerar sanata rasuwa
hau_train_track_a_00284,Jami’an Hisbah Sun Kama Mata Masu Yawan Gaske Saboda Kwankwadar Barasa Da Karuwanci A Wata Jihar Arewa,0,0,0,0,0,0,hau,jami’an hisbah sun kama mata masu yawan gaske saboda kwankwadar barasa da karuwanci a wata jihar arewa
hau_train_track_a_00285,"Yan bindiga sun kaddamar da hari a jahar Neja, sun halaka mutane 8",0,0,1,0,1,0,hau,yan bindiga sun kaddamar da hari a jahar neja sun halaka mutane 8
hau_train_track_a_00286,Fashewar gas ta jefa garin Ilorin cikin zullumi,0,0,1,0,0,0,hau,fashewar gas ta jefa garin ilorin cikin zullumi
hau_train_track_a_00287,Allah wadae d aekin zalunci na siyasa😏,1,0,0,0,0,0,hau,allah wadae d aekin zalunci na siyasa😏
hau_train_track_a_00288,Ambaliyan ruwa ya karya gadar da ta shiga tsakanin jahar Adamawa da Boko Haram,0,0,0,0,0,0,hau,ambaliyan ruwa ya karya gadar da ta shiga tsakanin jahar adamawa da boko haram
hau_train_track_a_00289,Ka fada wa jama'a malaman da ke son kudi ko ka rufe mana baki - Fasto ya caccaki El-Rufai,1,0,0,0,0,0,hau,ka fada wa jamaa malaman da ke son kudi ko ka rufe mana baki fasto ya caccaki elrufai
hau_train_track_a_00290,masu manufa mai kyau ba irin su oo ba iyayen baragada😨,1,0,0,0,0,0,hau,masu manufa mai kyau ba irin su oo ba iyayen baragada😨
hau_train_track_a_00291,Yanzu-yanzu: Allah ya yi wa Sanata Adebayo Salami rasuwa,0,0,0,0,1,0,hau,yanzuyanzu allah ya yi wa sanata adebayo salami rasuwa
hau_train_track_a_00292,Samari sun hada daba suna shaye shaye duk sun bata wurin da karan sigari,0,1,0,0,0,0,hau,samari sun hada daba suna shaye shaye duk sun bata wurin da karan sigari
hau_train_track_a_00293,"Allah ya yiwa babban Malamin addini, Sheikh Saleh Al-Luhaidan, rasuwa",0,0,0,0,1,0,hau,allah ya yiwa babban malamin addini sheikh saleh alluhaidan rasuwa
hau_train_track_a_00294,dan kasuwa ya boye almajiri tsawon wata 2 yana lalata da shi a Suleja,0,1,0,0,0,0,hau,dan kasuwa ya boye almajiri tsawon wata 2 yana lalata da shi a suleja
hau_train_track_a_00295,"An kama wata mahaukaciya da ke bara dauke da N200,000 a Anambra",0,0,0,0,0,1,hau,an kama wata mahaukaciya da ke bara dauke da n200000 a anambra
hau_train_track_a_00296,Toh mizamu Qarudashi Acikin tarihinnasa🤔🤔🤔,0,0,0,0,0,1,hau,toh mizamu qarudashi acikin tarihinnasa🤔🤔🤔
hau_train_track_a_00297,pls kuna yada labaran qarya dayawa wlh a wace kasuwar naira tai muguwar faduwa yau kuji tsoron Allah 😷,1,0,0,0,1,0,hau,pls kuna yada labaran qarya dayawa wlh a wace kasuwar naira tai muguwar faduwa yau kuji tsoron allah 😷
hau_train_track_a_00298,An kashe matashi an binne shi a dakinsa,0,0,0,0,1,0,hau,an kashe matashi an binne shi a dakinsa
hau_train_track_a_00299,Wani Mutum ya saki matarsa bayan tayi yunkurin kashe kanta,0,0,0,0,1,1,hau,wani mutum ya saki matarsa bayan tayi yunkurin kashe kanta
hau_train_track_a_00300,Yaro yana shan ruwan da bera ya mutu a ciki,0,1,0,0,0,0,hau,yaro yana shan ruwan da bera ya mutu a ciki
hau_train_track_a_00301,Labarin tada hankali bbc mungaji haka🤫🤫🤫,0,0,0,0,0,0,hau,labarin tada hankali bbc mungaji haka🤫🤫🤫
hau_train_track_a_00302,"Allah ya tsinewa kalaman garba shehu makaryaci wawa marassa kisin yankinsu , idan hakane meyasa akanemi kuri'ar su a 2015 da kuma 2019 ?, wlh Allah wadai da kai DA buhari Allah , ya isa kuncin Amanar mu wlh zakuga karshinku,😭",1,0,0,0,0,0,hau,allah ya tsinewa kalaman garba shehu makaryaci wawa marassa kisin yankinsu idan hakane meyasa akanemi kuriar su a 2015 da kuma 2019 wlh allah wadai da kai da buhari allah ya isa kuncin amanar mu wlh zakuga karshinku😭
hau_train_track_a_00303,Shi sugaban kasa vaima kamata ya fadi hakaba don koshi yayi fita kasar waje shan magani 🤣 🤣,1,0,0,0,0,0,hau,shi sugaban kasa vaima kamata ya fadi hakaba don koshi yayi fita kasar waje shan magani 🤣 🤣
hau_train_track_a_00304,Sun tara bola a kan titi wurin se wari yake kudaje suna bi,0,1,0,0,0,0,hau,sun tara bola a kan titi wurin se wari yake kudaje suna bi
hau_train_track_a_00305,toh allah ubangiji ya kawo mana karshen wan nan fitintinun ya allah ka tausaya mana don rahamar ka,0,0,1,0,0,0,hau,toh allah ubangiji ya kawo mana karshen wan nan fitintinun ya allah ka tausaya mana don rahamar ka
hau_train_track_a_00306,idan ba tsoroba yayi irin ta buhari ya kira zangazangar lumana,0,0,0,0,0,0,hau,idan ba tsoroba yayi irin ta buhari ya kira zangazangar lumana
hau_train_track_a_00307,Yan Bindiga Sun Kashe Hadimin Shugaban Karamar Hukuma a Legas,0,0,0,0,1,0,hau,yan bindiga sun kashe hadimin shugaban karamar hukuma a legas
hau_train_track_a_00308,Hangen nasara: Magoya bayan PDP sun fara rera waka suna tikar rawar murna,0,0,0,1,0,0,hau,hangen nasara magoya bayan pdp sun fara rera waka suna tikar rawar murna
hau_train_track_a_00309,"Abun ma sai gaba-gaba yake, Allah ya kare.😡",0,0,1,0,1,0,hau,abun ma sai gabagaba yake allah ya kare😡
hau_train_track_a_00310,💞 ALLAH 💞 yay mana maganin wannan musiba,0,0,0,0,1,0,hau,💞 allah 💞 yay mana maganin wannan musiba
hau_train_track_a_00311,yajin aikin cin abinci kuma,0,0,0,0,0,1,hau,yajin aikin cin abinci kuma
hau_train_track_a_00312,"Korona: Mutane 184 sun karu a Najeriya, Jigawa, Bauchi da Katsina sun biyo bayan Legas",0,0,1,0,0,0,hau,korona mutane 184 sun karu a najeriya jigawa bauchi da katsina sun biyo bayan legas
hau_train_track_a_00313,Suna takura masa fa🤣,0,0,0,0,1,0,hau,suna takura masa fa🤣
hau_train_track_a_00314,"Naga kowa saya kawai yake, manya da yara 😂",0,0,0,0,0,1,hau,naga kowa saya kawai yake manya da yara 😂
hau_train_track_a_00315,Kwalara ta kashe 20 wasu 322 sun harbu a Bauchi,0,0,1,0,1,0,hau,kwalara ta kashe 20 wasu 322 sun harbu a bauchi
hau_train_track_a_00316,Dalilin da nake neman na kaina duk da arzikin mahaifina —Yayar Davido,0,0,0,0,0,0,hau,dalilin da nake neman na kaina duk da arzikin mahaifina —yayar davido
hau_train_track_a_00317,Karnuka na cin mushen akuya,0,1,0,0,0,0,hau,karnuka na cin mushen akuya
hau_train_track_a_00318,Tsohuwa mai Shekaru 90 ta Kammala Digiri Bayan Shekaru 71 da Shiga Jami’a,0,0,0,1,0,1,hau,tsohuwa mai shekaru 90 ta kammala digiri bayan shekaru 71 da shiga jami’a
hau_train_track_a_00319,muna taya mutanen garin farin ciki,0,0,0,1,0,0,hau,muna taya mutanen garin farin ciki
hau_train_track_a_00320,Haiwuwan farko horon gindi 😂... Ngla... Muje zuwa mahaukaci ya hau kura,0,0,0,0,0,0,hau,haiwuwan farko horon gindi 😂 ngla muje zuwa mahaukaci ya hau kura
hau_train_track_a_00321,Dan Allah bbc abinda yadace yakamata a dunga fada 🙏🏽,0,0,0,0,0,0,hau,dan allah bbc abinda yadace yakamata a dunga fada 🙏🏽
hau_train_track_a_00322,toh farrrr ita kuma wannan ta ina deexel yaxama bro din ta,0,0,0,0,0,1,hau,toh farrrr ita kuma wannan ta ina deexel yaxama bro din ta
hau_train_track_a_00323,Yana da kyau a yi bikin murnar haihuwa Annabi Isa – Sheikh Abduljabbar Kabara,0,0,0,1,0,0,hau,yana da kyau a yi bikin murnar haihuwa annabi isa – sheikh abduljabbar kabara
hau_train_track_a_00324,karyan banxa kenan,1,0,0,0,0,0,hau,karyan banxa kenan
hau_train_track_a_00325,Matsalar wiwi kenan pha inji ubanwa yace umurnin Buhari ne 😏,1,0,0,0,0,0,hau,matsalar wiwi kenan pha inji ubanwa yace umurnin buhari ne 😏
hau_train_track_a_00326,Me Yasa Kake Kwapsawa Don Girman Allah 😭😭,0,0,0,0,1,0,hau,me yasa kake kwapsawa don girman allah 😭😭
hau_train_track_a_00327,"""Allah Ya Kaddara Tinubu Zama Shugaban Kasa"": Oba Na Benin Ya Aika da Muhimmin Sako Ga Yan Najeriya",0,0,0,0,0,0,hau,allah ya kaddara tinubu zama shugaban kasa oba na benin ya aika da muhimmin sako ga yan najeriya
hau_train_track_a_00328,Ruwan ya gurbace da fıtsari da kashin mutane,0,1,0,0,0,0,hau,ruwan ya gurbace da fıtsari da kashin mutane
hau_train_track_a_00329,Allah ya kara kawo muna saukin wannan musiba 🤲,0,0,1,0,1,0,hau,allah ya kara kawo muna saukin wannan musiba 🤲
hau_train_track_a_00330,Kikace kin daina Sa dan kwali😁😁,0,0,0,0,0,1,hau,kikace kin daina sa dan kwali😁😁
hau_train_track_a_00331,Allah ya yiwa mahaifiyar Sheikh Dr Bashir Aliyu Umar AlFurqan rasuwa,0,0,0,0,1,0,hau,allah ya yiwa mahaifiyar sheikh dr bashir aliyu umar alfurqan rasuwa
hau_train_track_a_00332,Kiristocin Arewacin Najeriya sun yi wa Kabiru Turaki mubaya’a,0,0,0,1,0,0,hau,kiristocin arewacin najeriya sun yi wa kabiru turaki mubaya’a
hau_train_track_a_00333,"Subhanallah ya Allah ka kawo mana karshen wadannan masifu,Astaghfirullah wa'atubu ilaik🤲",0,0,1,0,1,0,hau,subhanallah ya allah ka kawo mana karshen wadannan masifuastaghfirullah waatubu ilaik🤲
hau_train_track_a_00334,Kaga garinda suka maida karuwanci sana’a 😂🤣🤣,0,0,0,0,0,1,hau,kaga garinda suka maida karuwanci sana’a 😂🤣🤣
hau_train_track_a_00335,Ya tara kayan wanki a daki se bashi suke suna tsami,0,1,0,0,0,0,hau,ya tara kayan wanki a daki se bashi suke suna tsami
hau_train_track_a_00336,Matsalar shaye-shaye 'yan mata da samari a arewa ta kai Innaa-Lillahi,0,0,1,0,1,0,hau,matsalar shayeshaye yan mata da samari a arewa ta kai innaalillahi
hau_train_track_a_00337,allah ya kawo mana ƙarshen wannan cuta a duniya baki ɗaya,0,0,1,0,0,0,hau,allah ya kawo mana ƙarshen wannan cuta a duniya baki ɗaya
hau_train_track_a_00338,kude jakunane kawai shine yasaka bakwa fashimta,1,1,0,0,0,0,hau,kude jakunane kawai shine yasaka bakwa fashimta
hau_train_track_a_00339,"Sabon hari: 'Yan bindiga sun sake kai hari jihar Neja, sun sace mutane sama da 40",0,0,1,0,1,0,hau,sabon hari yan bindiga sun sake kai hari jihar neja sun sace mutane sama da 40
hau_train_track_a_00340,"Dandalin Kannywood: Allah yayi wa fitaccen dan fim din Hausa, waragis rasuwa",0,0,0,0,1,0,hau,dandalin kannywood allah yayi wa fitaccen dan fim din hausa waragis rasuwa
hau_train_track_a_00341,Mummunan kisa: Uwargida ta tuntsuro Maigidanta daga gidan sama a jahar Kano,0,1,0,0,1,0,hau,mummunan kisa uwargida ta tuntsuro maigidanta daga gidan sama a jahar kano
hau_train_track_a_00342,Abin haushin na da yawa😞,1,0,0,0,0,0,hau,abin haushin na da yawa😞
hau_train_track_a_00343,Lalle zamu baka mamaki yau 😂😂🤣🤣,0,0,0,0,0,0,hau,lalle zamu baka mamaki yau 😂😂🤣🤣
hau_train_track_a_00344,"Na Kashe Mutane Sama Da 15 A Katsina Amma Ina Neman Afuwa, Ɗan Ta'adda Mai Shekaru 28 Da Dubunsa Ta Cika",0,0,0,0,1,0,hau,na kashe mutane sama da 15 a katsina amma ina neman afuwa ɗan taadda mai shekaru 28 da dubunsa ta cika
hau_train_track_a_00345,tab Allah shi wadaran naka ya lalace! 😂,0,0,0,0,1,0,hau,tab allah shi wadaran naka ya lalace 😂
hau_train_track_a_00346,Abin da ya hada ni da Adam A. Zango —Ummi Rahab,0,0,0,0,0,0,hau,abin da ya hada ni da adam a zango —ummi rahab
hau_train_track_a_00347,Kungiyar matasan Arewa ta yi Allah wadai da kiran a saki Sowore,1,0,0,0,0,0,hau,kungiyar matasan arewa ta yi allah wadai da kiran a saki sowore
hau_train_track_a_00348,Bayan 'sa hannun' Ganduje: Jerin kananan hukumomin dake karkashin masarautun Kano 5,0,0,0,0,0,0,hau,bayan sa hannun ganduje jerin kananan hukumomin dake karkashin masarautun kano 5
hau_train_track_a_00349,to daman baa gama waec ba,0,0,0,0,0,1,hau,to daman baa gama waec ba
hau_train_track_a_00350,Sun ci mushen akuya me wari a bikin kirisimeti,0,1,0,0,0,0,hau,sun ci mushen akuya me wari a bikin kirisimeti
hau_train_track_a_00351,Kyakkyawan bikin Halima Buhari a 2012,0,0,0,1,0,0,hau,kyakkyawan bikin halima buhari a 2012
hau_train_track_a_00352,allah ya walakanta su kafiran banza,1,0,0,0,0,0,hau,allah ya walakanta su kafiran banza
hau_train_track_a_00353,"Yo Sau Nawa suke fadar wannan maganar? Haka Ankayi Sakkwato komai yayi shiru, To Shin Kaka harkagga take ta sakkwato Koko itama ta wuce kamar sauran?😂😂",0,0,0,0,0,1,hau,yo sau nawa suke fadar wannan maganar haka ankayi sakkwato komai yayi shiru to shin kaka harkagga take ta sakkwato koko itama ta wuce kamar sauran😂😂
hau_train_track_a_00354,Ana zargin wani maigadi da yin lalata da mata ‘yan firamare 54,0,1,0,0,0,0,hau,ana zargin wani maigadi da yin lalata da mata ‘yan firamare 54
hau_train_track_a_00355,"Barawon tukunyar farfesun nama ya gamu da fushin kotu, ya sha bulalai!",1,0,0,0,0,0,hau,barawon tukunyar farfesun nama ya gamu da fushin kotu ya sha bulalai
hau_train_track_a_00356,Wannan tsohon nikam wai meh neh damuwar sa yin karya neh! Fisabillahi 🤔🤨😐,1,0,0,0,1,0,hau,wannan tsohon nikam wai meh neh damuwar sa yin karya neh fisabillahi 🤔🤨😐
hau_train_track_a_00357,Ya gamu da yan uwansa aljanu ai😂😂,0,0,0,1,0,0,hau,ya gamu da yan uwansa aljanu ai😂😂
hau_train_track_a_00358,Hukumar Hisbah a Kano ta lalata manyan tireloli 30 da aka cika da barasa,0,0,0,1,0,0,hau,hukumar hisbah a kano ta lalata manyan tireloli 30 da aka cika da barasa
hau_train_track_a_00359,"Sheikh Bello Yabo ya yi addu'ar Allah yasa a sace Buhari, El-Rufai da Garba Shehu",1,0,0,0,0,0,hau,sheikh bello yabo ya yi adduar allah yasa a sace buhari elrufai da garba shehu
hau_train_track_a_00360,Tarihin Mai martaba Sarkin Zazzau Alhaji Shehu Idris,0,0,0,0,0,0,hau,tarihin mai martaba sarkin zazzau alhaji shehu idris
hau_train_track_a_00361,allah ya kyauta allah ubangiji ya karemu,0,0,1,0,0,0,hau,allah ya kyauta allah ubangiji ya karemu
hau_train_track_a_00362,"Motar 'yan kungiyar Lobi stars ta yi gobara, wasu 'yan wasa sun jikkata",0,0,1,0,1,0,hau,motar yan kungiyar lobi stars ta yi gobara wasu yan wasa sun jikkata
hau_train_track_a_00363,"“Allah Ya Ba Ku Ikon Sauke Nauyi”, Tinubu Ya Taya Diri, Ododo, Uzodimma Murna",0,0,0,1,0,0,hau,“allah ya ba ku ikon sauke nauyi” tinubu ya taya diri ododo uzodimma murna
hau_train_track_a_00364,"Ahmad Gumi: Hakurin Gwamnatin Tarayya Ya Kare, Ta Dauki Mataki Kan Malamin Musulunci",1,0,0,0,0,0,hau,ahmad gumi hakurin gwamnatin tarayya ya kare ta dauki mataki kan malamin musulunci
hau_train_track_a_00365,Kenan duk taron yuyuyu ne a gidan da basu kula ba 😂😂😂,0,0,0,1,0,0,hau,kenan duk taron yuyuyu ne a gidan da basu kula ba 😂😂😂
hau_train_track_a_00366,"Bola Tinubu Ya Hadu da Sarakuna, Yayi Masu Godiya Amma Ya Roki Taimako 1",0,0,0,1,0,0,hau,bola tinubu ya hadu da sarakuna yayi masu godiya amma ya roki taimako 1
hau_train_track_a_00367,"Buhari Bai Taɓuka Komai Ba, Bai San Makamar Aiki Ba, Sanata Rufa'i Hanga",1,0,0,0,0,0,hau,buhari bai taɓuka komai ba bai san makamar aiki ba sanata rufai hanga
hau_train_track_a_00368,Yaran yayi kashi a cikin dakin duk yabata bangon dakin,0,1,0,0,0,0,hau,yaran yayi kashi a cikin dakin duk yabata bangon dakin
hau_train_track_a_00369,Ke dan gidanku👊 bakasan yiwa mutane Reply ko🙄 @<username>,1,0,0,0,0,0,hau,ke dan gidanku👊 bakasan yiwa mutane reply ko🙄 username
hau_train_track_a_00370,Yaro da kashi a jikin sa yana yawo,0,1,0,0,0,0,hau,yaro da kashi a jikin sa yana yawo
hau_train_track_a_00371,tappp ba zasu daina ba knan,0,0,0,0,0,1,hau,tappp ba zasu daina ba knan
hau_train_track_a_00372,"Guguwar iska ta rusa gidaje 1,000 a Kebbi da Zamfara",0,0,1,0,1,0,hau,guguwar iska ta rusa gidaje 1000 a kebbi da zamfara
hau_train_track_a_00373,Alheri gadon barci: Attajiri ya fara rabon kayan Sallah ga gajiyayyu da talakawa a Sakkwato,0,0,0,1,0,0,hau,alheri gadon barci attajiri ya fara rabon kayan sallah ga gajiyayyu da talakawa a sakkwato
